match_date_dt,match_date_time_dt,season,home_team,away_team,home_score,away_score,home_n_tries,home_n_conversions,home_n_pen_kicks,home_n_pen_tries,away_n_tries,away_n_conversions,away_n_pen_kicks,away_n_pen_tries,home_forwards_average_age,home_backs_average_age,home_tallest_player,home_pack_weight_kg,away_forwards_average_age,away_backs_average_age,away_tallest_player,away_pack_weight_kg
2024-09-21,2024-09-21 20:45:00,24/25,ULSTER,GLASGOW,20,19,3.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,27,25,199,895,29,25,205,923
2024-09-27,2024-09-27 20:35:00,24/25,LEINSTER,DRAGONS,34,6,6.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,28,26,201,902,25,26,198,920
2024-09-27,2024-09-27 20:35:00,24/25,GLASGOW,BENETTON,42,10,6.0,6.0,0.0,0.0,1.0,1.0,1.0,0.0,26,28,205,931,26,26,200,903
2024-09-28,2024-09-28 12:55:00,24/25,LIONS,ULSTER,35,22,5.0,2.0,2.0,0.0,4.0,1.0,0.0,0.0,25,26,202,920,30,27,199,899
2024-09-28,2024-09-28 15:00:00,24/25,BULLS,EDINBURGH,22,16,3.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,27,26,199,917,30,28,200,921
2024-09-28,2024-09-28 16:00:00,24/25,ZEBRE,MUNSTER,42,33,6.0,3.0,2.0,0.0,5.0,4.0,0.0,0.0,25,26,198,917,26,28,203,898
2024-09-28,2024-09-28 18:15:00,24/25,SCARLETS,CARDIFF,15,24,2.0,1.0,1.0,0.0,4.0,2.0,0.0,0.0,27,24,201,898,28,26,201,921
2024-09-28,2024-09-28 20:35:00,24/25,CONNACHT,SHARKS,36,30,5.0,4.0,1.0,0.0,3.0,3.0,3.0,0.0,29,26,201,889,28,27,203,909
2024-09-28,2024-09-28 20:35:00,24/25,OSPREYS,STORMERS,37,24,4.0,3.0,2.0,1.0,2.0,1.0,3.0,0.0,29,25,203,898,28,28,203,933
2024-10-04,2024-10-04 20:35:00,24/25,SCARLETS,CONNACHT,23,24,2.0,2.0,3.0,0.0,3.0,3.0,1.0,0.0,28,25,201,901,29,27,201,889
2024-10-04,2024-10-04 20:35:00,24/25,CARDIFF,GLASGOW,36,52,5.0,4.0,1.0,0.0,8.0,6.0,0.0,0.0,28,26,201,921,28,26,207,911
2024-10-05,2024-10-05 13:45:00,24/25,LIONS,EDINBURGH,55,21,8.0,6.0,1.0,0.0,3.0,3.0,0.0,0.0,27,26,202,907,29,27,200,927
2024-10-05,2024-10-05 16:00:00,24/25,BULLS,ULSTER,47,21,7.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,27,27,200,943,26,26,203,876
2024-10-05,2024-10-05 18:15:00,24/25,BENETTON,LEINSTER,5,35,1.0,0.0,0.0,0.0,5.0,4.0,0.0,1.0,26,25,200,897,28,26,207,924
2024-10-05,2024-10-05 18:15:00,24/25,DRAGONS,SHARKS,30,33,4.0,2.0,2.0,0.0,5.0,4.0,0.0,0.0,28,25,198,920,28,27,203,909
2024-10-05,2024-10-05 20:35:00,24/25,MUNSTER,OSPREYS,23,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30,28,203,918,26,23,203,923
2024-10-05,2024-10-05 20:35:00,24/25,ZEBRE,STORMERS,5,36,1.0,0.0,0.0,0.0,4.0,2.0,4.0,0.0,25,26,198,913,27,28,203,917
2024-10-11,2024-10-11 20:35:00,24/25,GLASGOW,ZEBRE,33,3,5.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,27,26,199,908,25,25,202,902
2024-10-12,2024-10-12 16:00:00,24/25,BENETTON,SHARKS,38,10,5.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,25,25,198,891,29,26,203,911
2024-10-12,2024-10-12 16:00:00,24/25,CARDIFF,SCARLETS,19,25,3.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,27,26,201,904,28,25,198,915
2024-10-12,2024-10-12 18:15:00,24/25,EDINBURGH,STORMERS,38,7,5.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,28,27,198,924,29,28,203,941
2024-10-12,2024-10-12 18:45:00,24/25,LEINSTER,MUNSTER,26,12,4.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,29,28,207,921,30,26,203,914
2024-10-12,2024-10-12 20:35:00,24/25,OSPREYS,BULLS,19,29,3.0,2.0,0.0,0.0,4.0,3.0,1.0,0.0,29,25,203,898,27,27,200,950
2024-10-12,2024-10-12 21:00:00,24/25,ULSTER,CONNACHT,32,27,5.0,2.0,1.0,0.0,4.0,2.0,1.0,0.0,29,26,199,897,29,27,198,897
2024-10-13,2024-10-13 15:30:00,24/25,DRAGONS,LIONS,19,23,3.0,2.0,0.0,0.0,2.0,2.0,3.0,0.0,26,25,198,911,27,25,202,907
2024-10-18,2024-10-18 20:35:00,24/25,SCARLETS,BULLS,23,22,3.0,1.0,2.0,0.0,3.0,2.0,1.0,0.0,28,26,201,926,26,26,199,935
2024-10-18,2024-10-18 20:35:00,24/25,ULSTER,OSPREYS,36,12,6.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,26,26,201,902,27,22,200,862
2024-10-19,2024-10-19 13:30:00,24/25,ZEBRE,LIONS,9,10,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,26,25,202,900,28,25,202,881
2024-10-19,2024-10-19 15:45:00,24/25,SHARKS,GLASGOW,28,24,3.0,2.0,3.0,0.0,4.0,2.0,0.0,0.0,29,28,203,917,26,28,201,927
2024-10-19,2024-10-19 18:00:00,24/25,STORMERS,MUNSTER,34,19,4.0,4.0,1.0,0.0,3.0,2.0,0.0,0.0,28,28,203,919,30,27,206,921
2024-10-19,2024-10-19 18:15:00,24/25,EDINBURGH,CARDIFF,27,8,4.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,27,28,200,939,28,25,201,901
2024-10-19,2024-10-19 20:35:00,24/25,CONNACHT,LEINSTER,12,33,2.0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,29,26,201,902,27,25,207,918
2024-10-19,2024-10-19 20:35:00,24/25,DRAGONS,BENETTON,21,31,3.0,3.0,0.0,0.0,4.0,4.0,1.0,0.0,25,27,198,902,25,26,198,889
2024-10-25,2024-10-25 20:35:00,24/25,SCARLETS,ZEBRE,30,8,4.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,28,25,201,915,25,26,202,895
2024-10-25,2024-10-25 20:35:00,24/25,BENETTON,BULLS,15,17,0.0,0.0,5.0,0.0,2.0,2.0,1.0,0.0,26,26,198,893,26,27,201,946
2024-10-26,2024-10-26 13:45:00,24/25,STORMERS,GLASGOW,17,28,2.0,2.0,1.0,0.0,4.0,4.0,0.0,0.0,28,28,203,940,29,27,205,916
2024-10-26,2024-10-26 16:00:00,24/25,OSPREYS,EDINBURGH,22,13,3.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,27,26,203,890,27,28,200,925
2024-10-26,2024-10-26 16:00:00,24/25,SHARKS,MUNSTER,41,24,5.0,5.0,2.0,0.0,4.0,2.0,0.0,0.0,30,28,203,906,31,26,206,922
2024-10-26,2024-10-26 18:15:00,24/25,LEINSTER,LIONS,24,6,3.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,27,25,207,911,27,25,202,917
2024-10-26,2024-10-26 20:35:00,24/25,CONNACHT,DRAGONS,31,7,5.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,27,26,201,894,26,26,198,918
2024-10-26,2024-10-26 20:35:00,24/25,CARDIFF,ULSTER,21,19,3.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,27,27,201,915,27,26,201,916
2024-11-29,2024-11-29 20:35:00,24/25,GLASGOW,SCARLETS,8,35,,,,,,,,,26,27,207,915,29,25,201,909
2024-11-29,2024-11-29 20:35:00,24/25,ULSTER,LEINSTER,8,35,,,,,,,,,26,26,199,899,27,25,200,900
2024-11-30,2024-11-30 16:00:00,24/25,SHARKS,STORMERS,0,0,,,,,,,,,29,26,203,909,0,0,0,0
2024-11-30,2024-11-30 18:15:00,24/25,CARDIFF,DRAGONS,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2024-11-30,2024-11-30 18:30:00,24/25,CONNACHT,BULLS,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2024-11-30,2024-11-30 20:35:00,24/25,EDINBURGH,BENETTON,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2024-11-30,2024-11-30 20:35:00,24/25,ZEBRE,OSPREYS,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2024-11-30,2024-11-30 20:35:00,24/25,MUNSTER,LIONS,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2024-12-20,2024-12-20 20:35:00,24/25,ULSTER,MUNSTER,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2024-12-21,2024-12-21 14:00:00,24/25,BENETTON,ZEBRE,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2024-12-21,2024-12-21 14:45:00,24/25,STORMERS,LIONS,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2024-12-21,2024-12-21 17:00:00,24/25,SHARKS,BULLS,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2024-12-21,2024-12-21 18:15:00,24/25,GLASGOW,EDINBURGH,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2024-12-21,2024-12-21 18:15:00,24/25,OSPREYS,SCARLETS,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2024-12-21,2024-12-21 18:30:00,24/25,LEINSTER,CONNACHT,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2024-12-26,2024-12-26 16:00:00,24/25,DRAGONS,CARDIFF,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2024-12-27,2024-12-27 20:35:00,24/25,MUNSTER,LEINSTER,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2024-12-28,2024-12-28 14:00:00,24/25,STORMERS,SHARKS,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2024-12-28,2024-12-28 16:00:00,24/25,ZEBRE,BENETTON,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2024-12-28,2024-12-28 16:00:00,24/25,EDINBURGH,GLASGOW,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2024-12-28,2024-12-28 20:35:00,24/25,CONNACHT,ULSTER,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-01-01,2025-01-01 16:00:00,24/25,CARDIFF,OSPREYS,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-01-01,2025-01-01 18:15:00,24/25,SCARLETS,DRAGONS,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-01-24,2025-01-24 20:35:00,24/25,OSPREYS,BENETTON,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-01-24,2025-01-24 20:35:00,24/25,GLASGOW,CONNACHT,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-01-25,2025-01-25 13:45:00,24/25,LIONS,BULLS,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-01-25,2025-01-25 16:00:00,24/25,SCARLETS,EDINBURGH,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-01-25,2025-01-25 18:00:00,24/25,LEINSTER,STORMERS,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-01-25,2025-01-25 18:15:00,24/25,CARDIFF,SHARKS,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-01-25,2025-01-25 20:35:00,24/25,DRAGONS,MUNSTER,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-01-26,2025-01-26 18:30:00,24/25,ULSTER,ZEBRE,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-02-08,2025-02-08 13:00:00,24/25,0,2,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-02-14,2025-02-14 20:35:00,24/25,OSPREYS,LEINSTER,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-02-14,2025-02-14 20:35:00,24/25,EDINBURGH,ZEBRE,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-02-15,2025-02-15 13:30:00,24/25,LIONS,STORMERS,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-02-15,2025-02-15 16:00:00,24/25,BULLS,SHARKS,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-02-15,2025-02-15 18:15:00,24/25,BENETTON,ULSTER,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-02-15,2025-02-15 18:15:00,24/25,MUNSTER,SCARLETS,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-02-15,2025-02-15 20:35:00,24/25,CONNACHT,CARDIFF,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-02-16,2025-02-16 15:00:00,24/25,DRAGONS,GLASGOW,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-02-22,2025-02-22 13:00:00,24/25,BULLS,LIONS,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-02-28,2025-02-28 20:35:00,24/25,MUNSTER,EDINBURGH,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-02-28,2025-02-28 20:35:00,24/25,ZEBRE,DRAGONS,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-03-01,2025-03-01 13:30:00,24/25,LIONS,SHARKS,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-03-01,2025-03-01 16:00:00,24/25,BULLS,STORMERS,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-03-01,2025-03-01 16:00:00,24/25,LEINSTER,CARDIFF,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-03-01,2025-03-01 18:15:00,24/25,ULSTER,SCARLETS,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-03-01,2025-03-01 20:35:00,24/25,CONNACHT,BENETTON,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-03-01,2025-03-01 20:35:00,24/25,GLASGOW,OSPREYS,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-03-08,2025-03-08 13:00:00,24/25,0,2,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-03-21,2025-03-21 20:35:00,24/25,CARDIFF,LIONS,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-03-21,2025-03-21 20:35:00,24/25,GLASGOW,MUNSTER,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-03-22,2025-03-22 13:45:00,24/25,SHARKS,ZEBRE,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-03-22,2025-03-22 16:00:00,24/25,BULLS,LEINSTER,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-03-22,2025-03-22 16:00:00,24/25,BENETTON,EDINBURGH,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-03-22,2025-03-22 18:15:00,24/25,DRAGONS,ULSTER,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-03-22,2025-03-22 18:15:00,24/25,OSPREYS,CONNACHT,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-03-22,2025-03-22 20:35:00,24/25,SCARLETS,STORMERS,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-03-28,2025-03-28 20:35:00,24/25,ULSTER,STORMERS,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-03-28,2025-03-28 20:35:00,24/25,EDINBURGH,DRAGONS,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-03-29,2025-03-29 13:45:00,24/25,BULLS,ZEBRE,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-03-29,2025-03-29 15:30:00,24/25,CONNACHT,MUNSTER,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-03-29,2025-03-29 16:00:00,24/25,SCARLETS,OSPREYS,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-03-29,2025-03-29 18:15:00,24/25,SHARKS,LEINSTER,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-03-29,2025-03-29 20:35:00,24/25,BENETTON,CARDIFF,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-03-29,2025-03-29 20:35:00,24/25,GLASGOW,LIONS,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-04-18,2025-04-18 20:35:00,24/25,EDINBURGH,SHARKS,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-04-19,2025-04-19 13:45:00,24/25,LIONS,BENETTON,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-04-19,2025-04-19 16:00:00,24/25,STORMERS,CONNACHT,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-04-19,2025-04-19 16:00:00,24/25,OSPREYS,CARDIFF,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-04-19,2025-04-19 18:15:00,24/25,MUNSTER,BULLS,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-04-19,2025-04-19 18:30:00,24/25,DRAGONS,SCARLETS,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-04-19,2025-04-19 20:35:00,24/25,ZEBRE,GLASGOW,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-04-19,2025-04-19 20:35:00,24/25,LEINSTER,ULSTER,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-04-25,2025-04-25 20:35:00,24/25,GLASGOW,BULLS,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-04-25,2025-04-25 20:35:00,24/25,CARDIFF,MUNSTER,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-04-26,2025-04-26 16:00:00,24/25,LIONS,CONNACHT,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-04-26,2025-04-26 16:00:00,24/25,OSPREYS,DRAGONS,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-04-26,2025-04-26 18:15:00,24/25,STORMERS,BENETTON,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-04-26,2025-04-26 18:15:00,24/25,SCARLETS,LEINSTER,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-04-26,2025-04-26 20:35:00,24/25,ZEBRE,EDINBURGH,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-04-26,2025-04-26 20:35:00,24/25,ULSTER,SHARKS,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-05-09,2025-05-09 19:00:00,24/25,SHARKS,OSPREYS,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-05-09,2025-05-09 20:35:00,24/25,MUNSTER,ULSTER,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-05-10,2025-05-10 16:00:00,24/25,BULLS,CARDIFF,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-05-10,2025-05-10 18:15:00,24/25,STORMERS,DRAGONS,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-05-10,2025-05-10 18:15:00,24/25,LEINSTER,ZEBRE,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-05-10,2025-05-10 18:15:00,24/25,BENETTON,GLASGOW,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-05-10,2025-05-10 20:35:00,24/25,CONNACHT,EDINBURGH,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-05-11,2025-05-11 15:00:00,24/25,LIONS,SCARLETS,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-05-16,2025-05-16 19:00:00,24/25,STORMERS,CARDIFF,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-05-16,2025-05-16 20:35:00,24/25,EDINBURGH,ULSTER,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-05-16,2025-05-16 21:00:00,24/25,MUNSTER,BENETTON,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-05-17,2025-05-17 15:00:00,24/25,BULLS,DRAGONS,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-05-17,2025-05-17 17:15:00,24/25,LIONS,OSPREYS,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-05-17,2025-05-17 18:00:00,24/25,ZEBRE,CONNACHT,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-05-17,2025-05-17 19:30:00,24/25,SHARKS,SCARLETS,0,0,,,,,,,,,0,0,0,0,0,0,0,0
2025-05-17,2025-05-17 20:35:00,24/25,LEINSTER,GLASGOW,0,0,,,,,,,,,0,0,0,0,0,0,0,0
