match_date_,Home team,Away team,home_n_tries,minutes_of_home_tries,away_n_tries,minutes_of_away_tries,home_n_pen_kicks,minutes_of_home_pen_kicks,away_n_pen_kicks,minutes_of_away_pen_kicks,home_n_conversions,minutes_of_home_conversions,away_n_conversions,minutes_of_away_conversions,competition,round_stage,pkey,home_score,away_score,score_diff,home_pack_weight,away_pack_weight,home_forwards_ages,home_backs_ages,away_forwards_ages,away_backs_ages
2023-02-25,BAYONNE,CASTRES,4.0,60_40_25_67,1.0,38,2.0,16_44,1.0,7,4.0,26_40_62_68,1.0,39,top-14,pool stage,BAYONNE_CASTRES_2023-02-25,41,10,31,910,930,28,28,29,27
2023-02-25,LONDON IRISH,LEICESTER,3.0,4_8_62,3.0,1_19_56,1.0,24,2.0,66_71,2.0,5_8,2.0,2_20,premiership,pool stage,LONDON IRISH_LEICESTER_2023-02-25,22,25,-3,911,947,29,26,26,29
2023-02-25,NORTHAMPTON,GLOUCESTER,6.0,21_50_53_42_67_58,6.0,13_39_77_45_74_82,1.0,6,0.0,,4.0,23_42_54_68,2.0,78_83,premiership,pool stage,NORTHAMPTON_GLOUCESTER_2023-02-25,41,34,7,949,917,26,25,29,27
2023-02-25,BORDEAUX,PERPIGNAN,6.0,29_36_21_12_68_78,1.0,64,1.0,10,0.0,,5.0,22_30_14_37_79,1.0,64,top-14,pool stage,BORDEAUX_PERPIGNAN_2023-02-25,43,7,36,957,908,28,27,28,23
2023-02-25,PARIS,MONTPELLIER,2.0,29_45,2.0,10_14,2.0,40_43,1.0,66,3.0,30_47_69,2.0,11_15,top-14,pool stage,PARIS_MONTPELLIER_2023-02-25,27,17,10,928,971,29,26,28,27
2023-02-25,LYON,RACING 92,5.0,61_43_74_37_35,1.0,41,4.0,20_24_30_46,2.0,7_13,4.0,36_39_44_75,0.0,,top-14,pool stage,LYON_RACING 92_2023-02-25,45,11,34,918,885,28,26,27,27
2023-02-26,CLERMONT,TOULON,5.0,78_10_13_31_59,3.0,44_74_39,0.0,,0.0,,4.0,11_14_60_79,3.0,40_45_75,top-14,pool stage,CLERMONT_TOULON_2023-02-26,36,21,15,890,937,29,26,28,28
2023-02-26,EXETER,SALE,3.0,24_32_35,3.0,49_66_14,1.0,68,1.0,11,3.0,25_33_36,2.0,16_50,premiership,pool stage,EXETER_SALE_2023-02-26,24,22,2,946,915,29,27,27,26
2023-03-03,BRISTOL,NORTHAMPTON,7.0,23_50_67_19_32_59_73,1.0,55,1.0,10,1.0,7,7.0,20_24_43_50_60_68_73,0.0,,premiership,pool stage,BRISTOL_NORTHAMPTON_2023-03-03,62,8,54,916,947,29,28,26,26
2023-03-03,GLASGOW,ZEBRE,8.0,9_27_43_30_47_58_82_72,1.0,1,0.0,,1.0,19,4.0,10_44_48_60,0.0,,urc,pool stage,GLASGOW_ZEBRE_2023-03-03,50,8,42,945,903,28,26,25,25
2023-03-03,MUNSTER,SCARLETS,7.0,49_26_23_41_12_64_2,6.0,45_60_53_34_76_70,0.0,,0.0,,7.0,3_12_24_27_41_49_65,6.0,35_46_54_60_71_77,urc,pool stage,MUNSTER_SCARLETS_2023-03-03,49,42,7,891,911,26,25,27,26
2023-03-04,OSPREYS,BENETTON,3.0,73_81_6,2.0,51_21,1.0,25,3.0,32_37_48,1.0,74,1.0,22,urc,pool stage,OSPREYS_BENETTON_2023-03-04,20,21,-1,898,909,28,26,26,25
2023-03-04,DRAGONS,CONNACHT,2.0,11_41,3.0,20_60_50,2.0,23_47,1.0,9,2.0,13_42,2.0,21_51,urc,pool stage,DRAGONS_CONNACHT_2023-03-04,20,22,-2,905,873,27,28,26,26
2023-03-04,EDINBURGH,LEINSTER,4.0,14_76_7_45,7.0,30_51_55_22_57_10_42,1.0,18,0.0,,2.0,77_15,6.0,11_23_32_52_56_58,urc,pool stage,EDINBURGH_LEINSTER_2023-03-04,27,47,-20,929,922,29,28,27,24
2023-03-04,STORMERS,SHARKS,4.0,20_14_31_54,2.0,71_65,1.0,82,2.0,8_19,3.0,21_32_55,1.0,66,urc,pool stage,STORMERS_SHARKS_2023-03-04,29,23,6,885,889,28,26,26,25
2023-03-04,BRIVE,BORDEAUX,1.0,36,3.0,24_74_32,0.0,,3.0,5_16_69,1.0,37,2.0,25_33,top-14,pool stage,BRIVE_BORDEAUX_2023-03-04,7,28,-21,954,968,29,26,28,26
2023-03-04,PERPIGNAN,BAYONNE,4.0,7_38_18_24,3.0,52_46_21,2.0,68_80,2.0,14_28,4.0,8_19_25_39,3.0,22_47_53,top-14,pool stage,PERPIGNAN_BAYONNE_2023-03-04,34,27,7,924,917,29,28,29,29
2023-03-04,MONTPELLIER,CLERMONT,5.0,79_70_40_46_66,0.0,,1.0,38,2.0,13_32,3.0,47_67_71,0.0,,top-14,pool stage,MONTPELLIER_CLERMONT_2023-03-04,34,6,28,953,909,27,27,28,27
2023-03-04,CARDIFF,ULSTER,3.0,6_62_67,6.0,24_51_18_1_60_71,1.0,16,0.0,,1.0,67,6.0,2_19_25_52_62_72,urc,pool stage,CARDIFF_ULSTER_2023-03-04,20,42,-22,958,911,29,27,29,24
2023-03-04,CASTRES,LYON,2.0,49_4,2.0,57_25,5.0,30_40_45_72_74,1.0,18,1.0,5,2.0,26_79,top-14,pool stage,CASTRES_LYON_2023-03-04,27,22,5,909,927,27,29,27,28
2023-03-04,BULLS,LIONS,4.0,61_37_28_46,2.0,23_12,1.0,1,5.0,6_17_32_65_69,1.0,62,2.0,13_24,urc,pool stage,BULLS_LIONS_2023-03-04,25,29,-4,886,958,26,26,26,25
2023-03-04,HARLEQUINS,EXETER,6.0,64_22_31_56_10_28,1.0,45,0.0,,0.0,,5.0,11_24_32_58_65,0.0,,premiership,pool stage,HARLEQUINS_EXETER_2023-03-04,40,5,35,907,937,27,27,27,27
2023-03-04,PAU,LA ROCHELLE,4.0,29_55_69_47,3.0,19_37_76,2.0,15_40,5.0,11_44_50_54_58,3.0,48_56_70,3.0,20_39_77,top-14,pool stage,PAU_LA ROCHELLE_2023-03-04,32,36,-4,895,951,28,26,27,28
2023-03-04,TOULON,PARIS,3.0,78_14_27,0.0,,3.0,23_35_46,3.0,3_5_20,3.0,15_28_79,0.0,,top-14,pool stage,TOULON_PARIS_2023-03-04,37,9,28,933,933,27,29,29,26
2023-03-04,LEICESTER,BATH,6.0,26_64_38_22_15_73,4.0,43_75_34_10,2.0,33_53,1.0,29,6.0,16_23_27_39_65_73,2.0,44_76,premiership,pool stage,LEICESTER_BATH_2023-03-04,48,27,21,932,926,25,29,29,27
2023-03-05,SALE,SARACENS,5.0,60_79_39_31_53,3.0,26_19_64,0.0,,3.0,35_4_16,5.0,33_40_54_62_80,0.0,,premiership,pool stage,SALE_SARACENS_2023-03-05,35,24,11,915,940,27,26,26,27
2023-03-05,NEWCASTLE,LONDON IRISH,3.0,37_29_48,5.0,26_2_17_60_52,0.0,,1.0,78,2.0,30_41,3.0,3_18_53,premiership,pool stage,NEWCASTLE_LONDON IRISH_2023-03-05,19,34,-15,949,928,27,28,28,26
2023-03-05,RACING 92,TOULOUSE,5.0,26_67_2_55_60,5.0,8_43_50_20_37,2.0,14_33,2.0,48_66,2.0,3_27,4.0,9_21_44_52,top-14,pool stage,RACING 92_TOULOUSE_2023-03-05,35,39,-4,889,969,27,28,25,25
2023-03-10,NORTHAMPTON,BATH,6.0,12_51_45_18_67_76,4.0,24_62_7_74,1.0,36,0.0,,6.0,14_19_46_53_69_78,3.0,25_75_8,premiership,pool stage,NORTHAMPTON_BATH_2023-03-10,45,26,19,943,906,27,27,30,27
2023-03-11,EXETER,NEWCASTLE,3.0,24_71_56,1.0,20,0.0,,0.0,,1.0,58,0.0,,premiership,pool stage,EXETER_NEWCASTLE_2023-03-11,24,5,19,927,946,28,27,27,27
2023-03-12,BRISTOL,HARLEQUINS,7.0,5_16_59_12_23_60_64,4.0,8_56_26_68,2.0,30_49,0.0,,5.0,6_13_17_23_59,3.0,9_56_68,premiership,pool stage,BRISTOL_HARLEQUINS_2023-03-12,51,26,25,915,904,29,28,26,27
2023-03-12,GLOUCESTER,LEICESTER,1.0,62,4.0,58_80_70_54,0.0,,0.0,,0.0,,3.0,59_71_83,premiership,pool stage,GLOUCESTER_LEICESTER_2023-03-12,5,26,-21,909,950,29,27,27,27
2023-03-12,LONDON IRISH,SALE,4.0,29_15_33_73,2.0,53_36,1.0,2,2.0,66_19,4.0,31_34_75_79,1.0,37,premiership,pool stage,LONDON IRISH_SALE_2023-03-12,36,18,18,956,915,31,26,27,27
2023-03-24,NEWCASTLE,GLOUCESTER,2.0,12_62,2.0,5_17,1.0,40,0.0,,2.0,13_64,1.0,18,premiership,pool stage,NEWCASTLE_GLOUCESTER_2023-03-24,17,12,5,957,908,28,27,29,25
2023-03-24,ZEBRE,CARDIFF,3.0,29_2_73,4.0,51_21_26_46,2.0,39_44,2.0,13_66,2.0,3_68,4.0,23_27_48_52,urc,pool stage,ZEBRE_CARDIFF_2023-03-24,30,34,-4,907,924,26,25,26,28
2023-03-24,LEINSTER,STORMERS,4.0,39_43_59_53,3.0,20_33_68,0.0,,1.0,7,1.0,59,2.0,21_34,urc,pool stage,LEINSTER_STORMERS_2023-03-24,22,22,0,922,920,27,25,29,27
2023-03-25,PERPIGNAN,MONTPELLIER,3.0,6_41_49,2.0,46_71,1.0,13,3.0,11_53_77,2.0,43_50,2.0,47_72,top-14,pool stage,PERPIGNAN_MONTPELLIER_2023-03-25,22,23,-1,934,947,28,28,28,27
2023-03-25,SCARLETS,SHARKS,2.0,8_44,2.0,58_27,6.0,14_22_52_55_71_75,2.0,42_64,2.0,9_46,2.0,28_59,urc,pool stage,SCARLETS_SHARKS_2023-03-25,32,20,12,917,929,28,26,27,27
2023-03-25,CONNACHT,EDINBURGH,6.0,20_44_39_61_63_7,4.0,33_46_77_50,1.0,16,0.0,,4.0,21_44_61_64,3.0,34_47_77,urc,pool stage,CONNACHT_EDINBURGH_2023-03-25,41,26,15,877,920,26,26,28,28
2023-03-25,CLERMONT,BRIVE,6.0,13_31_25_48_64_71,0.0,,0.0,,1.0,17,4.0,26_49_65_72,0.0,,top-14,pool stage,CLERMONT_BRIVE_2023-03-25,38,10,28,894,934,28,26,29,26
2023-03-25,SARACENS,HARLEQUINS,5.0,64_36_56_12_6,4.0,1_43_60_72,1.0,20,0.0,,4.0,7_14_57_66,2.0,2_44,premiership,pool stage,SARACENS_HARLEQUINS_2023-03-25,36,24,12,936,919,27,29,27,26
2023-03-25,LYON,TOULON,2.0,48_11,3.0,7_44_36,3.0,27_40_58,2.0,52_78,2.0,12_49,3.0,8_37_46,top-14,pool stage,LYON_TOULON_2023-03-25,23,27,-4,941,940,29,27,30,29
2023-03-25,LONDON IRISH,NORTHAMPTON,4.0,17_6_41_64,3.0,72_31_60,2.0,39_78,1.0,10,4.0,7_18_42_65,2.0,32_60,premiership,pool stage,LONDON IRISH_NORTHAMPTON_2023-03-25,37,22,15,949,951,30,25,27,26
2023-03-25,BAYONNE,PAU,2.0,36_43,2.0,22_55,2.0,18_67,3.0,20_27_40,2.0,37_45,3.0,23_56_73,top-14,pool stage,BAYONNE_PAU_2023-03-25,20,30,-10,916,902,29,28,28,26
2023-03-25,ULSTER,BULLS,4.0,25_42_54_2,2.0,32_18,2.0,73_80,3.0,13_40_62,3.0,26_43_54,2.0,19_33,urc,pool stage,ULSTER_BULLS_2023-03-25,32,23,9,922,905,29,25,25,27
2023-03-25,OSPREYS,DRAGONS,5.0,6_37_42_56_50,1.0,53,2.0,18_29,2.0,21_41,3.0,7_43_57,0.0,,urc,pool stage,OSPREYS_DRAGONS_2023-03-25,37,18,19,903,891,29,25,28,27
2023-03-25,LEICESTER,BRISTOL,6.0,51_58_15_66_30_79,3.0,9_69_47,2.0,27_71,1.0,37,5.0,16_52_59_66_79,3.0,10_48_69,premiership,pool stage,LEICESTER_BRISTOL_2023-03-25,46,24,22,947,887,26,29,30,27
2023-03-25,CASTRES,TOULOUSE,2.0,39_46,2.0,77_44,5.0,3_18_38_68_35,1.0,22,1.0,40,2.0,45_78,top-14,pool stage,CASTRES_TOULOUSE_2023-03-25,27,17,10,909,946,27,28,26,25
2023-03-25,BORDEAUX,LA ROCHELLE,0.0,,3.0,49_76_72,2.0,3_39,5.0,5_28_36_57_60,0.0,,3.0,50_74_78,top-14,pool stage,BORDEAUX_LA ROCHELLE_2023-03-25,6,36,-30,915,956,28,26,28,27
2023-03-25,BENETTON,LIONS,4.0,33_26_22_59,4.0,61_68_64_30,0.0,,2.0,17_42,4.0,23_27_35_60,3.0,31_65_69,urc,pool stage,BENETTON_LIONS_2023-03-25,28,32,-4,904,958,25,26,26,25
2023-03-25,MUNSTER,GLASGOW,4.0,52_77_70_57,5.0,5_60_31_24_39,0.0,,0.0,,3.0,53_57_71,5.0,6_25_32_40_62,urc,pool stage,MUNSTER_GLASGOW_2023-03-25,26,38,-12,895,936,27,27,27,26
2023-03-26,BATH,EXETER,5.0,34_45_7_53_37,3.0,22_10_57,1.0,73,0.0,,4.0,8_35_46_54,2.0,11_23,premiership,pool stage,BATH_EXETER_2023-03-26,36,19,17,921,925,29,27,26,28
2023-03-26,PARIS,RACING 92,1.0,78,2.0,20_45,2.0,12_37,1.0,7,1.0,78,2.0,21_46,top-14,pool stage,PARIS_RACING 92_2023-03-26,13,17,-4,914,911,28,27,28,27
2023-04-14,ULSTER,DRAGONS,5.0,29_37_48_7_67,3.0,54_56_11,0.0,,0.0,,4.0,9_38_50_68,2.0,12_55,urc,pool stage,ULSTER_DRAGONS_2023-04-14,40,19,21,910,913,27,27,27,26
2023-04-14,GLASGOW,SCARLETS,2.0,35_54,0.0,,0.0,,3.0,5_12_49,1.0,55,0.0,,urc,pool stage,GLASGOW_SCARLETS_2023-04-14,12,9,3,954,905,29,27,25,26
2023-04-14,BRISTOL,SALE,2.0,73_39,3.0,47_31_68,2.0,9_24,4.0,2_18_22_52,2.0,40_73,3.0,32_48_69,premiership,pool stage,BRISTOL_SALE_2023-04-14,20,36,-16,908,904,28,27,29,26
2023-04-14,SHARKS,BENETTON,6.0,41_14_31_54_61_66,5.0,1_69_50_6_58,1.0,79,0.0,,5.0,15_32_42_56_67,4.0,3_7_59_70,urc,pool stage,SHARKS_BENETTON_2023-04-14,43,33,10,923,898,29,26,27,26
2023-04-14,GLOUCESTER,BATH,3.0,5_43_26,4.0,38_60_56_68,1.0,11,0.0,,3.0,6_27_44,3.0,39_61_68,premiership,pool stage,GLOUCESTER_BATH_2023-04-14,24,33,-9,906,921,27,25,29,27
2023-04-15,LA ROCHELLE,BAYONNE,2.0,69_21,0.0,,4.0,17_33_40_58,2.0,27_37,2.0,22_70,0.0,,top-14,pool stage,LA ROCHELLE_BAYONNE_2023-04-15,26,6,20,893,944,28,27,28,28
2023-04-15,PAU,CLERMONT,2.0,47_10,2.0,64_80,3.0,3_19_71,2.0,14_23,2.0,11_48,1.0,80,top-14,pool stage,PAU_CLERMONT_2023-04-15,23,18,5,902,874,27,26,26,27
2023-04-15,MONTPELLIER,CASTRES,3.0,40_53_33,4.0,45_49_13_23,0.0,,0.0,,2.0,34_40,4.0,14_24_46_51,top-14,pool stage,MONTPELLIER_CASTRES_2023-04-15,19,28,-9,918,932,27,26,27,26
2023-04-15,BRIVE,PARIS,3.0,14_18_80,3.0,24_33_42,1.0,52,2.0,57_73,2.0,15_19,3.0,25_34_43,top-14,pool stage,BRIVE_PARIS_2023-04-15,22,27,-5,937,941,28,27,28,26
2023-04-15,TOULON,PERPIGNAN,5.0,28_80_34_52_67,2.0,9_72,2.0,15_24,1.0,46,3.0,29_35_80,1.0,10,top-14,pool stage,TOULON_PERPIGNAN_2023-04-15,37,15,22,960,911,30,28,29,26
2023-04-15,RACING 92,BORDEAUX,3.0,53_72_46,1.0,44,1.0,38,7.0,4_27_31_40_56_65_79,3.0,48_54_74,1.0,45,top-14,pool stage,RACING 92_BORDEAUX_2023-04-15,31,28,3,894,943,26,27,28,27
2023-04-15,LIONS,LEINSTER,4.0,36_25_13_32,4.0,45_1_29_74,1.0,49,2.0,62_80,3.0,26_33_37,4.0,2_31_46_74,urc,pool stage,LIONS_LEINSTER_2023-04-15,36,39,-3,827,917,27,26,26,24
2023-04-15,STORMERS,MUNSTER,4.0,65_29_43_80,4.0,1_21_73_57,0.0,,0.0,,2.0,43_81,3.0,2_58_74,urc,pool stage,STORMERS_MUNSTER_2023-04-15,24,26,-2,935,918,28,27,28,26
2023-04-15,HARLEQUINS,NEWCASTLE,8.0,71_52_68_36_73_42_48_79,2.0,26_65,0.0,,2.0,27_43,4.0,37_69_71_75,2.0,26_67,premiership,pool stage,HARLEQUINS_NEWCASTLE_2023-04-15,48,20,28,913,959,28,26,28,27
2023-04-15,NORTHAMPTON,SARACENS,6.0,18_21_49_35_42_62,4.0,54_3_79_67,0.0,,1.0,15,4.0,22_36_42_63,3.0,4_55_68,premiership,pool stage,NORTHAMPTON_SARACENS_2023-04-15,38,29,9,940,926,29,26,26,26
2023-04-15,BULLS,ZEBRE,11.0,48_35_60_69_4_21_2_29_63_73_79,2.0,11_56,1.0,40,0.0,,10.0,5_22_31_36_49_61_64_70_74_80,1.0,57,urc,pool stage,BULLS_ZEBRE_2023-04-15,78,12,66,905,924,25,27,26,25
2023-04-15,EDINBURGH,OSPREYS,7.0,7_16_40_4_57_72_19,3.0,10_47_75,0.0,,0.0,,5.0,5_8_17_19_41,3.0,11_48_76,urc,pool stage,EDINBURGH_OSPREYS_2023-04-15,45,21,24,899,918,29,28,29,28
2023-04-15,CONNACHT,CARDIFF,5.0,17_26_36_12_75,3.0,30_48_79,0.0,,0.0,,3.0,13_27_37,2.0,31_80,urc,pool stage,CONNACHT_CARDIFF_2023-04-15,38,19,19,875,915,27,27,28,28
2023-04-16,TOULOUSE,LYON,2.0,34_62,4.0,77_71_5_9,5.0,27_40_43_56_77,1.0,31,2.0,35_63,4.0,6_10_72_78,top-14,pool stage,TOULOUSE_LYON_2023-04-16,36,31,5,910,935,26,25,28,28
2023-04-16,LEICESTER,EXETER,8.0,54_8_4_62_75_42_49_69,3.0,14_33_78,1.0,31,0.0,,6.0,5_9_55_62_70_75,2.0,34_78,premiership,pool stage,LEICESTER_EXETER_2023-04-16,62,19,43,927,953,27,28,27,27
2023-04-21,ULSTER,EDINBURGH,3.0,64_41_25,2.0,7_75,3.0,37_43_78,0.0,,2.0,42_65,2.0,8_75,urc,pool stage,ULSTER_EDINBURGH_2023-04-21,28,14,14,922,917,30,26,29,27
2023-04-21,NEWCASTLE,NORTHAMPTON,1.0,3,10.0,43_74_39_7_56_52_64_14_28_58,0.0,,0.0,,0.0,,8.0,7_16_30_40_45_53_56_76,premiership,pool stage,NEWCASTLE_NORTHAMPTON_2023-04-21,5,66,-61,958,941,28,29,29,26
2023-04-21,STORMERS,BENETTON,6.0,51_41_42_13_58_65,2.0,17_62,0.0,,1.0,4,4.0,43_53_59_66,1.0,18,urc,pool stage,STORMERS_BENETTON_2023-04-21,38,22,16,910,895,27,28,24,27
2023-04-22,BRIVE,PAU,1.0,25,1.0,34,5.0,7_13_17_64_78,1.0,37,1.0,26,2.0,35_69,top-14,pool stage,BRIVE_PAU_2023-04-22,22,17,5,921,900,28,26,26,28
2023-04-22,BAYONNE,MONTPELLIER,3.0,57_26_36,4.0,52_66_69_60,3.0,6_40_49,2.0,5_12,3.0,26_37_57,2.0,53_66,top-14,pool stage,BAYONNE_MONTPELLIER_2023-04-22,33,30,3,939,915,29,27,26,26
2023-04-22,PERPIGNAN,RACING 92,4.0,8_64_55_49,3.0,46_57_32,2.0,40_76,2.0,15_39,2.0,56_65,0.0,,top-14,pool stage,PERPIGNAN_RACING 92_2023-04-22,30,21,9,943,884,29,29,27,26
2023-04-22,GLOUCESTER,SALE,3.0,47_82_56,3.0,34_58_73,1.0,31,2.0,21_63,2.0,48_57,2.0,35_60,premiership,pool stage,GLOUCESTER_SALE_2023-04-22,22,25,-3,910,904,29,26,29,26
2023-04-22,HARLEQUINS,BATH,5.0,23_70_55_35_6,6.0,3_32_75_38_68_65,0.0,,1.0,13,5.0,6_23_36_56_71,6.0,4_33_39_66_69_76,premiership,pool stage,HARLEQUINS_BATH_2023-04-22,35,45,-10,903,921,28,25,29,28
2023-04-22,EXETER,BRISTOL,3.0,37_25_70,3.0,53_45_19,1.0,79,0.0,,2.0,26_71,3.0,20_45_53,premiership,pool stage,EXETER_BRISTOL_2023-04-22,22,21,1,938,934,26,27,29,26
2023-04-22,LA ROCHELLE,CLERMONT,4.0,17_32_77_39,1.0,49,0.0,,2.0,54_61,3.0,18_33_78,1.0,50,top-14,pool stage,LA ROCHELLE_CLERMONT_2023-04-22,26,13,13,905,908,27,28,26,26
2023-04-22,PARIS,TOULOUSE,1.0,11,1.0,11,4.0,26_43_48_78,1.0,19,1.0,8,1.0,12,top-14,pool stage,PARIS_TOULOUSE_2023-04-22,19,10,9,943,924,28,26,25,24
2023-04-22,LIONS,ZEBRE,7.0,66_31_9_49_15_37_41,5.0,0_27_34_68_72,0.0,,2.0,18_44,5.0,9_32_42_60_67,2.0,28_35,urc,pool stage,LIONS_ZEBRE_2023-04-22,50,35,15,947,906,27,25,25,25
2023-04-22,DRAGONS,SCARLETS,4.0,3_80_15_6,2.0,70_23,1.0,47,0.0,,4.0,4_7_16_81,2.0,23_70,urc,pool stage,DRAGONS_SCARLETS_2023-04-22,31,14,17,910,924,27,27,26,26
2023-04-22,BULLS,LEINSTER,9.0,39_41_13_58_50_46_60_24_32,1.0,53,1.0,6,0.0,,7.0,14_25_33_40_47_59_61,1.0,54,urc,pool stage,BULLS_LEINSTER_2023-04-22,62,7,55,905,887,25,26,24,23
2023-04-22,SHARKS,MUNSTER,3.0,5_38_28,2.0,64_53,1.0,43,1.0,15,2.0,30_39,1.0,65,urc,pool stage,SHARKS_MUNSTER_2023-04-22,22,22,0,921,899,28,28,28,26
2023-04-22,OSPREYS,CARDIFF,3.0,45_68_62,5.0,24_58_29_31_75,0.0,,1.0,41,3.0,46_63_68,5.0,25_30_32_59_77,urc,pool stage,OSPREYS_CARDIFF_2023-04-22,21,38,-17,933,923,30,28,28,28
2023-04-22,GLASGOW,CONNACHT,4.0,32_16_0_61,2.0,29_75,1.0,73,2.0,24_67,3.0,2_17_62,2.0,30_76,urc,pool stage,GLASGOW_CONNACHT_2023-04-22,29,27,2,929,878,28,27,27,26
2023-04-22,CASTRES,TOULON,3.0,48_6_68,0.0,,4.0,3_20_46_64,6.0,29_33_56_62_40_53,2.0,50_70,0.0,,top-14,pool stage,CASTRES_TOULON_2023-04-22,31,18,13,924,924,29,28,28,28
2023-04-23,BORDEAUX,LYON,2.0,69_73,0.0,,3.0,26_45_51,3.0,15_39_65,2.0,70_74,0.0,,top-14,pool stage,BORDEAUX_LYON_2023-04-23,23,9,14,943,935,28,28,28,29
2023-04-23,SARACENS,LONDON IRISH,5.0,61_42_40_65_76,2.0,13_78,4.0,26_35_58_71,3.0,4_49_52,4.0,42_44_62_77,1.0,14,premiership,pool stage,SARACENS_LONDON IRISH_2023-04-23,45,21,24,914,949,27,27,30,25
2023-05-05,ULSTER,CONNACHT,1.0,63,0.0,,1.0,20,5.0,24_33_40_44_74,1.0,64,0.0,,urc,Quarter-finals,ULSTER_CONNACHT_2023-05-05,10,15,-5,922,887,30,27,27,28
2023-05-06,LYON,PERPIGNAN,4.0,11_30_77_8,3.0,16_45_67,2.0,24_61,4.0,5_37_40_44,4.0,9_13_31_79,2.0,17_68,top-14,pool stage,LYON_PERPIGNAN_2023-05-06,39,31,8,928,884,27,28,26,27
2023-05-06,STORMERS,BULLS,3.0,8_33_46,3.0,38_57_80,4.0,16_42_61_75,0.0,,3.0,9_35_47,3.0,58_81_39,urc,Quarter-finals,STORMERS_BULLS_2023-05-06,33,21,12,918,905,29,27,26,27
2023-05-06,LEINSTER,SHARKS,5.0,20_50_13_23_74,1.0,6,0.0,,0.0,,5.0,14_22_24_51_75,0.0,,urc,Quarter-finals,LEINSTER_SHARKS_2023-05-06,35,5,30,902,909,25,28,27,26
2023-05-06,TOULON,LA ROCHELLE,1.0,25,2.0,6_73,1.0,55,3.0,32_47_58,0.0,,2.0,6_75,top-14,pool stage,TOULON_LA ROCHELLE_2023-05-06,8,23,-15,949,972,31,28,28,28
2023-05-06,PAU,CASTRES,5.0,55_22_6_63_74,0.0,,3.0,38_40_47,1.0,35,3.0,6_23_75,0.0,,top-14,pool stage,PAU_CASTRES_2023-05-06,40,3,37,876,904,29,26,26,28
2023-05-06,LEICESTER,HARLEQUINS,2.0,14_75,1.0,19,1.0,44,2.0,41_69,2.0,15_76,1.0,21,premiership,pool stage,LEICESTER_HARLEQUINS_2023-05-06,17,20,-3,931,903,28,29,27,25
2023-05-06,SALE,NEWCASTLE,5.0,43_31_53_73_8,2.0,82_2,0.0,,0.0,,6.0,9_20_32_44_54_74,1.0,3,premiership,pool stage,SALE_NEWCASTLE_2023-05-06,54,12,42,905,949,27,26,28,27
2023-05-06,BATH,SARACENS,9.0,33_41_12_50_54_66_2_72_81,5.0,38_57_16_25_6,0.0,,0.0,,8.0,3_13_34_42_51_55_66_73,2.0,17_26,premiership,pool stage,BATH_SARACENS_2023-05-06,61,29,32,921,900,29,28,24,23
2023-05-06,BRISTOL,GLOUCESTER,5.0,14_54_76_9_47,2.0,16_67,1.0,21,0.0,,4.0,10_15_55_77,2.0,17_67,premiership,pool stage,BRISTOL_GLOUCESTER_2023-05-06,36,21,15,920,910,29,28,29,26
2023-05-06,LONDON IRISH,EXETER,3.0,27_69_61,2.0,15_63,0.0,,0.0,,1.0,27,2.0,16_64,premiership,pool stage,LONDON IRISH_EXETER_2023-05-06,17,14,3,939,936,30,26,26,25
2023-05-06,MONTPELLIER,BRIVE,4.0,60_50_22_68,2.0,80_54,0.0,,2.0,44_71,3.0,51_61_69,2.0,55_80,top-14,pool stage,MONTPELLIER_BRIVE_2023-05-06,26,27,-1,910,921,26,26,28,28
2023-05-06,RACING 92,BAYONNE,7.0,70_73_57_49_80_38_77,2.0,67_28,2.0,12_17,0.0,,7.0,40_50_59_71_74_79_80,2.0,29_67,top-14,pool stage,RACING 92_BAYONNE_2023-05-06,55,14,41,893,910,27,28,28,28
2023-05-06,GLASGOW,MUNSTER,1.0,66,2.0,22_27,0.0,,0.0,,0.0,,2.0,23_28,urc,Quarter-finals,GLASGOW_MUNSTER_2023-05-06,5,14,-9,925,927,28,28,29,26
2023-05-06,CLERMONT,PARIS,4.0,35_18_80_67,1.0,6,2.0,58_77,3.0,12_22_39,3.0,18_68_80,1.0,7,top-14,pool stage,CLERMONT_PARIS_2023-05-06,32,16,16,901,902,29,27,26,26
2023-05-07,TOULOUSE,BORDEAUX,4.0,9_40_31_60,2.0,35_16,1.0,65,1.0,4,4.0,10_32_40_61,2.0,17_37,top-14,pool stage,TOULOUSE_BORDEAUX_2023-05-07,31,17,14,944,950,28,26,28,28
2023-05-13,SARACENS,NORTHAMPTON,4.0,29_5_21_74,2.0,55_64,1.0,46,1.0,8,4.0,6_23_30_76,1.0,55,premiership,Semi-finals,SARACENS_NORTHAMPTON_2023-05-13,38,15,23,933,941,28,28,30,26
2023-05-13,LEINSTER,MUNSTER,2.0,38_62,1.0,45,1.0,2,2.0,11_24,1.0,39,1.0,46,urc,Semi-finals,LEINSTER_MUNSTER_2023-05-13,15,16,-1,915,901,27,27,29,27
2023-05-13,STORMERS,CONNACHT,6.0,27_32_79_15_76_64,3.0,58_39_12,1.0,24,1.0,3,5.0,16_28_33_65_81,1.0,59,urc,Semi-finals,STORMERS_CONNACHT_2023-05-13,43,25,18,931,887,27,26,27,28
